label,seq_length
normal,105082
normal,132405
normal,141354
normal,156010
normal,75561
normal,88837
normal,105172
normal,118171
normal,131867
normal,142945
normal,156520
normal,79508
normal,88999
normal,105100
normal,115647
normal,129667
normal,142896
normal,153690
normal,78083
normal,89061
normal,105091
normal,116182
normal,129179
normal,142668
normal,153572
normal,78095
normal,91842
normal,104975
normal,118713
normal,132315
normal,143170
normal,156325
normal,78785
normal,88889
normal,104895
normal,156564
normal,77994
normal,91808
normal,102548
normal,115760
normal,129445
normal,142303
normal,153778
normal,75467
normal,89414
normal,105090
normal,116068
normal,129347
normal,142876
normal,159042
normal,78032
normal,91598
normal,102289
normal,115863
normal,129510
normal,156247
normal,78235
normal,91330
normal,105028
normal,118648
normal,129386
normal,142604
normal,159193
normal,75463
normal,90889
normal,105251
normal,118531
normal,132124
normal,145698
normal,158255
normal,78034
normal,91535
normal,102333
normal,115802
normal,126656
normal,142749
normal,157766
normal,75354
normal,91733
normal,102406
normal,118435
normal,131746
normal,145429
normal,153648
normal,77879
normal,91683
normal,105069
normal,118732
normal,129591
normal,145420
normal,153317
normal,75746
normal,88924
normal,105037
normal,118378
normal,132064
normal,145834
normal,158812
normal,78078
normal,91826
normal,118450
normal,127651
normal,145063
normal,155351
normal,78423
normal,91494
normal,104656
normal,115623
normal,129302
normal,145685
normal,158787
normal,77492
normal,91819
normal,104876
normal,118658
normal,131182
normal,145075
normal,153884
normal,75313
normal,91597
normal,105112
normal,117862
normal,129109
normal,142971
normal,156288
normal,77947
normal,88972
normal,102394
normal,118222
normal,129569
normal,145417
normal,153490
normal,77611
normal,91682
normal,105138
normal,118905
normal,131713
normal,145170
normal,156509
normal,80361
normal,91523
normal,104960
normal,115787
normal,132024
normal,145186
normal,156313
normal,91560
normal,105364
normal,118266
normal,131973
normal,145575
normal,155943
normal,78079
normal,91482
normal,102563
normal,118622
normal,129526
normal,145316
normal,158895
normal,78186
normal,91505
normal,104986
normal,118676
normal,130441
normal,143030
normal,155542
normal,79308
normal,91388
normal,102413
normal,115479
normal,131744
normal,145382
normal,156151
normal,77712
normal,91474
normal,105294
normal,118590
normal,132016
normal,145260
normal,159254
normal,78131
normal,91716
normal,105042
normal,118720
normal,131919
normal,145624
normal,158367
normal,19632
normal,19960
normal,19478
normal,27246
normal,23889
normal,26807
normal,16206
normal,11674
normal,21486
normal,15693
normal,22643
normal,20443
normal,32311
normal,17385
normal,13960
normal,20414
normal,17205
normal,17461
normal,25780
normal,19508
normal,13473
normal,17372
normal,18016
normal,18997
normal,19434
normal,19738
normal,21015
normal,16787
normal,14735
normal,23656
normal,19142
normal,24749
normal,32023
normal,27078
normal,19482
normal,16809
normal,14580
normal,17751
normal,20130
normal,23957
normal,26878
normal,12721
normal,21828
normal,15591
normal,14855
normal,25968
normal,23514
normal,23266
normal,12483
normal,20969
normal,14944
normal,19974
normal,19273
normal,20012
normal,25039
normal,13306
normal,15761
normal,16598
normal,27962
normal,20167
normal,25693
normal,23428
normal,12589
normal,20116
normal,13074
normal,24375
normal,19937
normal,20189
normal,21855
normal,15104
normal,18617
normal,17966
normal,25017
normal,14503
normal,35264
normal,23187
normal,13748
normal,11428
normal,19245
normal,18628
normal,24765
normal,27053
normal,29848
normal,13505
normal,19837
normal,21273
normal,22839
normal,19050
normal,17337
normal,24257
normal,18492
normal,19826
normal,19288
normal,18629
normal,22939
normal,24310
normal,15983
normal,16811
normal,10031
normal,20896
normal,25142
normal,28117
normal,19465
normal,9496
normal,28901
normal,27475
normal,17740
normal,16794
normal,20905
normal,22965
normal,20719
normal,21860
normal,11759
normal,14928
normal,21864
normal,22943
normal,27047
normal,13378
normal,15509
normal,18988
normal,20506
normal,8538
normal,14942
normal,23752
normal,21195
normal,23271
normal,18673
normal,15331
normal,20228
normal,17405
normal,14576
normal,15691
normal,15701
normal,15245
normal,15038
normal,13929
normal,24708
normal,18328
normal,22940
normal,8640
normal,14215
normal,17478
normal,14068
normal,20603
normal,21546
normal,17082
normal,22070
normal,11846
normal,15586
normal,19518
normal,20644
normal,16695
normal,15917
normal,20879
normal,13878
normal,27284
normal,22444
normal,22919
normal,24492
normal,16213
normal,31005
normal,21686
normal,20253
normal,17053
normal,18260
normal,12094
normal,29631
normal,14492
normal,14560
normal,20253
normal,18620
normal,16487
normal,18825
normal,10806
normal,20432
normal,11519
normal,24503
normal,22392
normal,24356
normal,12377
normal,13715
normal,12154
normal,23631
normal,19566
normal,13175
normal,9798
normal,15385
normal,18774
normal,15566
normal,20566
normal,23589
normal,15361
normal,18405
normal,18950
normal,17526
normal,20658
normal,23966
normal,15546
normal,16506
normal,16483
normal,23961
normal,18956
normal,18585
normal,13561
normal,35144
normal,26819
normal,17300
normal,12775
normal,9039
normal,15824
normal,21617
normal,15879
normal,21190
normal,15235
normal,24767
normal,16023
normal,21637
normal,27615
normal,16649
normal,30852
normal,17949
normal,15909
normal,18793
normal,23803
normal,13240
normal,18745
normal,17359
normal,18681
normal,29764
normal,18725
normal,17940
normal,20035
normal,24161
normal,23881
normal,24116
normal,11049
normal,14926
normal,15896
normal,23120
normal,23585
normal,22848
normal,24809
normal,13080
normal,23030
normal,17668
normal,19595
normal,18229
normal,23795
normal,14532
normal,18225
normal,14766
normal,21133
normal,14743
normal,17386
normal,19131
normal,10949
normal,25525
normal,23396
normal,9905
normal,19812
normal,19926
normal,19945
normal,21069
normal,18275
normal,23080
normal,14725
normal,13677
normal,21484
normal,23593
normal,18196
normal,23178
normal,26748
normal,14204
normal,22446
normal,17438
normal,18893
normal,26817
normal,23547
normal,31170
normal,18387
normal,16859
normal,16722
normal,17900
normal,20729
normal,26609
normal,26877
normal,15958
normal,17358
normal,18700
normal,18030
normal,21790
normal,21086
normal,26317
normal,20728
normal,15018
normal,15990
normal,14467
normal,24557
normal,22405
normal,23128
normal,13699
normal,14328
normal,18136
normal,19115
normal,26338
normal,20769
normal,25605
normal,12717
normal,11437
normal,20615
normal,19657
normal,24710
normal,17331
normal,22558
normal,14398
normal,17679
normal,18569
normal,23232
normal,23553
normal,24809
normal,26173
normal,13320
normal,13276
normal,18800
normal,16136
normal,15479
normal,20735
normal,17878
normal,16583
normal,20591
normal,18790
normal,16071
normal,19866
normal,26808
normal,20386
normal,21372
normal,23265
normal,20330
normal,21635
normal,14646
normal,15006
normal,18592
normal,13297
normal,21736
normal,16460
normal,18117
normal,24971
normal,18056
normal,24965
normal,19867
normal,21787
normal,26439
normal,14426
normal,11350
normal,21476
normal,14254
normal,19074
normal,19764
normal,23350
normal,18919
normal,23007
normal,21432
normal,21978
normal,25658
normal,21467
normal,23985
normal,21999
normal,13704
normal,19943
normal,21064
normal,21016
normal,15617
normal,18927
normal,20509
normal,22230
normal,18773
normal,20885
normal,23460
normal,28343
normal,16074
normal,13749
normal,14637
normal,19170
normal,21770
normal,17921
normal,18742
normal,18101
normal,19365
normal,17160
normal,23182
normal,25581
normal,17802
normal,19918
normal,29046
normal,12792
normal,14715
normal,16211
normal,17122
normal,15502
normal,17510
normal,18961
normal,15810
normal,22008
normal,25300
normal,39959
normal,17958
normal,23719
normal,27877
normal,13698
normal,10320
normal,19592
normal,20408
normal,19827
normal,20244
normal,21642
normal,19421
normal,23850
normal,23625
normal,22560
normal,23884
normal,20618
normal,33203
normal,15045
normal,17211
normal,16112
normal,13696
normal,21881
normal,19802
normal,19557
normal,21183
normal,23378
normal,22759
normal,24908
normal,21572
normal,20639
normal,26804
normal,11785
normal,12066
normal,10785
normal,14641
normal,23075
normal,12489
normal,21694
normal,14754
normal,21345
normal,27380
normal,22248
normal,24204
normal,24965
normal,28306
normal,15593
normal,12521
normal,17823
normal,13184
normal,19132
normal,15976
normal,20134
normal,15524
normal,18974
normal,22498
normal,23857
normal,28787
normal,25334
normal,24115
normal,12251
normal,17378
normal,10327
normal,21241
normal,17700
normal,20112
normal,13711
normal,17443
normal,19355
normal,23115
normal,25529
normal,21824
normal,23586
normal,25362
normal,17523
normal,11684
normal,21868
normal,21451
normal,23347
normal,19241
normal,29954
normal,13754
normal,14725
normal,19627
normal,20131
normal,25902
normal,26609
normal,22854
normal,12442
normal,13729
normal,14304
normal,13635
normal,17634
normal,21724
normal,23641
normal,16410
normal,16940
normal,16719
normal,23472
normal,28630
normal,26068
normal,28162
normal,18292
normal,22400
normal,21915
normal,28324
normal,19878
normal,18488
normal,24959
normal,14753
normal,17202
normal,22482
normal,21077
normal,22034
normal,33009
normal,25728
normal,12416
normal,22710
normal,16565
normal,19257
normal,22480
normal,26580
normal,18181
normal,18215
normal,15346
normal,13093
normal,16365
normal,21885
normal,24387
normal,24337
normal,14500
normal,15795
normal,16913
normal,14804
normal,18822
normal,24298
normal,29569
normal,12594
normal,19843
normal,19211
normal,24577
normal,19104
normal,19204
normal,24752
normal,11232
normal,19421
normal,19846
normal,17606
normal,22337
normal,19240
normal,24469
normal,12889
normal,14601
normal,13059
normal,18654
normal,22706
normal,18620
normal,29051
normal,16135
normal,16242
normal,14910
normal,20716
normal,23798
normal,18375
normal,21600
normal,13466
normal,12120
normal,20804
normal,22441
normal,21126
normal,16500
normal,23760
normal,19944
normal,17283
normal,14570
normal,22662
normal,19811
normal,18707
normal,29647
normal,16989
normal,16030
normal,12539
normal,22289
normal,24608
normal,18019
normal,22803
normal,21997
normal,21103
normal,16557
normal,17820
normal,32121
normal,20535
normal,24245
normal,15426
normal,19287
normal,15479
normal,22674
normal,24994
normal,21582
normal,25914
normal,13996
normal,17749
normal,19605
normal,23827
normal,28434
normal,25719
normal,17224
normal,14967
normal,15329
normal,18625
normal,24898
normal,24714
normal,29642
normal,10803
normal,17833
normal,17088
normal,19834
normal,24240
normal,28027
normal,23591
normal,12223
normal,19201
normal,23388
normal,22712
normal,24608
normal,22647
normal,28753
normal,17712
normal,17681
normal,18527
normal,19346
normal,21233
normal,21851
normal,28479
normal,17439
normal,14576
normal,15883
normal,16515
normal,23333
normal,21598
normal,26526
normal,19671
normal,22092
normal,22228
normal,19688
normal,20671
normal,24481
normal,26172
normal,10454
normal,11907
normal,17964
normal,30719
normal,22807
normal,19044
normal,24868
normal,17247
normal,16998
normal,21969
normal,21682
normal,27583
normal,24312
normal,29659
normal,9691
normal,19804
normal,15153
normal,28243
normal,25110
normal,21874
normal,30898
normal,14176
normal,16089
normal,19245
normal,19753
normal,15063
normal,27842
normal,26924
normal,15079
normal,14878
normal,13931
normal,21325
normal,17741
normal,27591
normal,19282
normal,14666
normal,14568
normal,17798
normal,21362
normal,23496
normal,34906
normal,19395
normal,25534
normal,17615
normal,17796
normal,13411
normal,20312
normal,19513
normal,24914
normal,15820
normal,19132
normal,20160
normal,17274
normal,20418
normal,32337
normal,24412
normal,10204
normal,20996
normal,15666
normal,21575
normal,31057
normal,21428
normal,21652
normal,12448
normal,17406
normal,21882
normal,22522
normal,21831
normal,27446
normal,18203
normal,15455
normal,13622
normal,23773
normal,16755
normal,20503
normal,28766
normal,9661
normal,13466
normal,15892
normal,21176
normal,26364
normal,22021
normal,29692
normal,23340
normal,16523
normal,18951
normal,17956
normal,23999
normal,15126
normal,32893
normal,16927
normal,13744
normal,19041
normal,18028
normal,25255
normal,22651
normal,30137
normal,13856
normal,16113
normal,15747
normal,18072
normal,20064
normal,22959
normal,24875
normal,15579
normal,18749
normal,24141
normal,20480
normal,22748
normal,24450
normal,25501
normal,12564
normal,14646
normal,23106
normal,20088
normal,22877
normal,24620
normal,22819
normal,15673
normal,16380
normal,23137
normal,13959
normal,20508
normal,13231
normal,19328
normal,15900
normal,20184
normal,17549
normal,14851
normal,31649
normal,20967
normal,17867
normal,14942
normal,14573
normal,17635
normal,21557
normal,19861
normal,21144
normal,25339
normal,16878
normal,14477
normal,18900
normal,20852
normal,19714
normal,26373
normal,24376
normal,16006
normal,15619
normal,18327
normal,23343
normal,24564
normal,21990
normal,20780
normal,17300
normal,16405
normal,14435
normal,13806
normal,20839
normal,22192
normal,25546
normal,13703
normal,14030
normal,22735
normal,21443
normal,16649
normal,22344
normal,24751
normal,13944
normal,21311
normal,15758
normal,20257
normal,25473
normal,19143
normal,22542
normal,11283
normal,16499
normal,15578
normal,24607
normal,22622
normal,20840
normal,18950
normal,15897
normal,13373
normal,22210
normal,19211
normal,24164
normal,30138
normal,26561
normal,12789
normal,13195
normal,17359
normal,16292
normal,21902
normal,25602
normal,26000
normal,16722
normal,15829
normal,13795
normal,19782
normal,21461
normal,25306
normal,21699
normal,13545
normal,18924
normal,22295
normal,17866
normal,18247
normal,18796
normal,30425
normal,14823
normal,13347
normal,11251
normal,17006
normal,19763
normal,25435
normal,19797
normal,16041
normal,17182
normal,20887
normal,14481
normal,14867
normal,20483
normal,24785
normal,12352
normal,21633
normal,20993
normal,19453
normal,22843
normal,28122
normal,23141
normal,21430
normal,21695
normal,19109
normal,21623
normal,24081
normal,20648
normal,22068
normal,16616
normal,15656
normal,11014
normal,20032
normal,17920
normal,26646
normal,21933
normal,17701
normal,13916
normal,23296
normal,15959
normal,21853
normal,26757
normal,22602
normal,14753
normal,13603
normal,19466
normal,16784
normal,16407
normal,28156
normal,29841
normal,11651
normal,16125
normal,18752
normal,20026
normal,23664
normal,24229
normal,27933
normal,19417
normal,16832
normal,14540
normal,19841
normal,15067
normal,28692
normal,33303
normal,16664
normal,19276
normal,17098
normal,16046
normal,25019
normal,16837
normal,28030
normal,16964
normal,16270
normal,17737
normal,21761
normal,20316
normal,19596
normal,24136
normal,14914
normal,20336
normal,19726
normal,18187
normal,23635
normal,23699
normal,28464
normal,20927
normal,18102
normal,11769
normal,20163
normal,22221
normal,19203
normal,15132
normal,14955
normal,12436
normal,12631
normal,31851
normal,24479
normal,25656
normal,21995
normal,13028
normal,16646
normal,18980
normal,26267
normal,18603
normal,18863
normal,23640
normal,18041
normal,16533
normal,13153
normal,15444
normal,16135
normal,27993
normal,25704
normal,16596
normal,17563
normal,23471
normal,13493
normal,22542
normal,17929
normal,21896
normal,13001
normal,15985
normal,17588
normal,25335
normal,21694
normal,22349
normal,27489
normal,17316
normal,16914
normal,21666
normal,20793
normal,16722
normal,25315
normal,12882
normal,15574
normal,15246
normal,14403
normal,17404
normal,16906
normal,16969
normal,24794
normal,17363
normal,18358
normal,15559
normal,11796
normal,28416
normal,22341
normal,30069
normal,13772
normal,17568
normal,20144
normal,19361
normal,24564
normal,24283
normal,15619
normal,13692
normal,17831
normal,26935
normal,22119
normal,24249
normal,25077
normal,15726
normal,16740
normal,20029
normal,19240
normal,20354
normal,22413
normal,17576
normal,21170
normal,17661
normal,21842
normal,22434
normal,28870
normal,15713
normal,17486
normal,14334
normal,19436
normal,15519
normal,23787
normal,29643
normal,9228
normal,16516
normal,16027
normal,15823
normal,18703
normal,21767
normal,21844
normal,14827
normal,14574
normal,12231
normal,20772
normal,21253
normal,24826
normal,27874
normal,12990
normal,17737
normal,23828
normal,25111
normal,23817
normal,28257
normal,18950
normal,14871
normal,13819
normal,13115
normal,17910
normal,19308
normal,26976
normal,18840
normal,11534
normal,17064
normal,16433
normal,18707
normal,16664
normal,24810
normal,26000
normal,15148
normal,20698
normal,17035
normal,18544
normal,19325
normal,20796
normal,23077
normal,15346
normal,11285
normal,14400
normal,19333
normal,22302
normal,21122
normal,23399
normal,8540
normal,13023
normal,23773
normal,15831
normal,25427
normal,22439
normal,21300
normal,10363
normal,12261
normal,16155
normal,16794
normal,18711
normal,27131
normal,23006
normal,13421
normal,12952
normal,16482
normal,23147
normal,15500
normal,24890
normal,19334
normal,18914
normal,18531
normal,20552
normal,23449
normal,15673
normal,29689
normal,9616
normal,10959
normal,17604
normal,18913
normal,26088
normal,18486
normal,32473
normal,12558
normal,12187
normal,15555
normal,19952
normal,23464
normal,18660
normal,22898
normal,13194
normal,18060
normal,13694
normal,18588
normal,22117
normal,18493
normal,25526
normal,13139
normal,11583
normal,18877
normal,17110
normal,17578
normal,22699
normal,29404
normal,15692
normal,9470
normal,17574
normal,19183
normal,20031
normal,31554
normal,11349
normal,20860
normal,17227
normal,17312
normal,21480
normal,23135
normal,23984
normal,14813
normal,18372
normal,17257
normal,21012
normal,17493
normal,28922
normal,28641
normal,12145
normal,12658
normal,19511
normal,18312
normal,21136
normal,14152
normal,25569
normal,16256
normal,13394
normal,20424
normal,21186
normal,14427
normal,24995
normal,21755
normal,12313
normal,16803
normal,14651
normal,14955
normal,21470
normal,21911
normal,29437
normal,15007
normal,14105
normal,14334
normal,18341
normal,23121
normal,22116
normal,30814
normal,13234
normal,12203
normal,13773
normal,14121
normal,26958
normal,18923
normal,24424
normal,14114
normal,13720
normal,15370
normal,10433
normal,20710
normal,17273
normal,15773
normal,13300
normal,19287
normal,16211
normal,17667
normal,20755
normal,23710
normal,20494
normal,13459
normal,9841
normal,16010
normal,16454
normal,22620
normal,25004
normal,24060
normal,10525
normal,15349
normal,15703
normal,18990
normal,20350
normal,19734
normal,23106
normal,15308
normal,13236
normal,14895
normal,23023
normal,15309
normal,20485
normal,17870
normal,17166
normal,14179
normal,13351
normal,17036
normal,21817
normal,22381
normal,15141
normal,15505
normal,16609
normal,17837
normal,16379
normal,20564
normal,18350
normal,19878
normal,12319
normal,18855
normal,19086
normal,18211
normal,12892
normal,15304
normal,19285
normal,12576
normal,18114
normal,21634
normal,23220
normal,21688
normal,19151
normal,15200
normal,14952
normal,11396
normal,14092
normal,21814
normal,17958
normal,24589
normal,28223
normal,13835
normal,14892
normal,25203
normal,19836
normal,21108
normal,26581
normal,35185
normal,15135
normal,17901
normal,18084
normal,15373
normal,24099
normal,17920
normal,15506
normal,14831
normal,17642
normal,24657
normal,22269
normal,11881
normal,18040
normal,22054
normal,22667
normal,26448
normal,33292
normal,23689
normal,11750
normal,13734
normal,16948
normal,14456
normal,27059
normal,27293
normal,17564
normal,16099
normal,16015
normal,16321
normal,19924
normal,25222
normal,26406
normal,13732
normal,14485
normal,14942
normal,19791
normal,21136
normal,21521
normal,19443
normal,10761
normal,13277
normal,17769
normal,18296
normal,20253
normal,18158
normal,22187
normal,14388
normal,12791
normal,18391
normal,22067
normal,20244
normal,19146
normal,24170
normal,10144
normal,13339
normal,12314
normal,15528
normal,20936
normal,26024
normal,23850
normal,15415
normal,22095
normal,13441
normal,18933
normal,19683
normal,20649
normal,19441
normal,17377
normal,19813
normal,16702
normal,18258
normal,21820
normal,21915
normal,27026
normal,18572
normal,16995
normal,23708
normal,19150
normal,21129
normal,24719
normal,29404
normal,17179
normal,9815
normal,22572
normal,18845
normal,18286
normal,21044
normal,32163
normal,14175
normal,15462
normal,13960
normal,18707
normal,19690
normal,14917
normal,27506
normal,18136
normal,13586
normal,15385
normal,19228
normal,16922
normal,21207
normal,23656
normal,13251
normal,11480
normal,12847
normal,16871
normal,17948
normal,21129
normal,28126
normal,11844
normal,14486
normal,15336
normal,23681
normal,17821
normal,21374
normal,26267
normal,16826
normal,15656
normal,18139
normal,19611
normal,22721
normal,19643
normal,22845
normal,14024
normal,11223
normal,16283
normal,19957
normal,21195
normal,24511
normal,20315
normal,18728
normal,13326
normal,18327
normal,21618
normal,20042
normal,26574
normal,23445
normal,14948
normal,11391
normal,13706
normal,20765
normal,25355
normal,17925
normal,19801
normal,15913
normal,17007
normal,17268
normal,24444
normal,25222
normal,25610
normal,27767
normal,12605
normal,13610
normal,17950
normal,25961
normal,23828
normal,24028
normal,16610
normal,11990
normal,14791
normal,13164
normal,18687
normal,22297
normal,26650
normal,25433
normal,14145
normal,17054
normal,18061
normal,17456
normal,24567
normal,23791
normal,22925
normal,9623
normal,20116
normal,15795
normal,25140
normal,19896
normal,27765
normal,20111
normal,14450
normal,18244
normal,18532
normal,17521
normal,23373
normal,23870
normal,18362
normal,12459
normal,15229
normal,16575
normal,25294
normal,23784
normal,17389
normal,15599
normal,14966
normal,23079
normal,12672
normal,15192
normal,17318
normal,19902
normal,19341
normal,21210
normal,26940
normal,16867
normal,13477
normal,18926
normal,23368
normal,20062
normal,24316
normal,28436
normal,8931
normal,16387
normal,18637
normal,24216
normal,18401
normal,28700
normal,20884
normal,10734
normal,16653
normal,15945
normal,18876
normal,13941
normal,23007
normal,33875
normal,10566
normal,14024
normal,18779
normal,19508
normal,27309
normal,21428
normal,19836
normal,15987
normal,10686
normal,18769
normal,17745
normal,16573
normal,30375
normal,29593
normal,11984
normal,16007
normal,15976
normal,16232
normal,20806
normal,25174
normal,22746
normal,15628
normal,16105
normal,18346
normal,15956
normal,20356
normal,18565
normal,20233
normal,18804
normal,14039
normal,24991
normal,19931
normal,16210
normal,16425
normal,26157
normal,13121
normal,18713
normal,18428
normal,24797
normal,20058
normal,20082
normal,18207
normal,8036
normal,15788
normal,17880
normal,25276
normal,16336
normal,19951
normal,28242
normal,13148
normal,15883
normal,15593
normal,16987
normal,17041
normal,23250
normal,24080
normal,11149
normal,14843
normal,14754
normal,17016
normal,19611
normal,14159
normal,25559
normal,12906
normal,9807
normal,17304
normal,17290
normal,18118
normal,24202
normal,29670
normal,17880
normal,15804
normal,15162
normal,18538
normal,18978
normal,27240
normal,25633
normal,9305
normal,14101
normal,17221
normal,18210
normal,24400
normal,18088
normal,23680
normal,14241
normal,15498
normal,18614
normal,23654
normal,22325
normal,24797
normal,23846
normal,17653
normal,16695
normal,20175
normal,18639
normal,23757
normal,21619
normal,23696
normal,20374
normal,22768
normal,17163
normal,18500
normal,16994
normal,21688
normal,23872
normal,10504
normal,20057
normal,17169
normal,18471
normal,19287
normal,22162
normal,15312
normal,14084
normal,14337
normal,14161
normal,16095
normal,20250
normal,21701
normal,16744
normal,15760
normal,19296
normal,20926
normal,16253
normal,20017
normal,20391
normal,13695
normal,16108
normal,19914
normal,18557
normal,19869
normal,19686
normal,16010
normal,13503
normal,22528
normal,29582
normal,22203
normal,18764
normal,26206
normal,17926
normal,13819
normal,22448
normal,17564
normal,18663
normal,21689
normal,29141
normal,12813
normal,8944
normal,16116
normal,17286
normal,20832
normal,18669
normal,18690
normal,9933
normal,18250
normal,14389
normal,26575
normal,17755
normal,18024
normal,25080
normal,16611
normal,12971
normal,17807
normal,18327
normal,21511
normal,22280
normal,21362
normal,12610
normal,12392
normal,20805
normal,19749
normal,27844
normal,24957
normal,22867
normal,12204
normal,16392
normal,16234
normal,15173
normal,24101
normal,14899
normal,23660
normal,16857
normal,17879
normal,14598
normal,20123
normal,25027
normal,27270
normal,17622
normal,11108
normal,16042
normal,20065
normal,17190
normal,22654
normal,25141
normal,18932
normal,10038
normal,12477
normal,19318
normal,20704
normal,24430
normal,23251
normal,21626
normal,14362
normal,13240
normal,20527
normal,18383
normal,24480
normal,22250
normal,19445
normal,12186
normal,23071
normal,16156
normal,16118
normal,21633
normal,20546
normal,21784
normal,12076
normal,20441
normal,19830
normal,17029
normal,25862
normal,20213
normal,28937
normal,15894
normal,12842
normal,17711
normal,21739
normal,25835
normal,19312
normal,14565
normal,12033
normal,19410
normal,19036
normal,16923
normal,17927
normal,31175
normal,16405
normal,15997
normal,11072
normal,21833
normal,18731
normal,26019
normal,18979
normal,16773
normal,9880
normal,12795
normal,22739
normal,23822
normal,23988
normal,20432
normal,15976
normal,14355
normal,14854
normal,11135
normal,18438
normal,18910
normal,23109
normal,11188
normal,17553
normal,16303
normal,22039
normal,23484
normal,17628
normal,24169
normal,10310
normal,17897
normal,19728
normal,24402
normal,29782
normal,19843
normal,7793
normal,12732
normal,14651
normal,16431
normal,24972
normal,24440
normal,16400
normal,12624
normal,13611
normal,16877
normal,16853
normal,24121
normal,25318
normal,20617
normal,9243
normal,17118
normal,14345
normal,21911
normal,18102
normal,18827
normal,25216
normal,19178
normal,18013
normal,15715
normal,16689
normal,16979
normal,26810
normal,12852
normal,16484
normal,17766
normal,18159
normal,21580
normal,22474
normal,22161
normal,16941
normal,12660
normal,23077
normal,23106
normal,24670
normal,25016
normal,27599
normal,11722
normal,18012
normal,15914
normal,16240
normal,23783
normal,17554
normal,21317
normal,16235
normal,17759
normal,20919
normal,18247
normal,25290
normal,27884
normal,19329
normal,17506
normal,21560
normal,18805
normal,17644
normal,28579
normal,24062
normal,11607
normal,12601
normal,19463
normal,14734
normal,23233
normal,14930
normal,20840
normal,13716
normal,18114
normal,17147
normal,18691
normal,24214
normal,24974
normal,14828
normal,13466
normal,15788
normal,18885
normal,16646
normal,21471
normal,18227
normal,24194
normal,17214
normal,12494
normal,14317
normal,20997
normal,20958
normal,22086
normal,23883
normal,15195
normal,13425
normal,19418
normal,19661
normal,24263
normal,23094
normal,18442
normal,13323
normal,12401
normal,17103
normal,21308
normal,21414
normal,15864
normal,22201
normal,14384
normal,18536
normal,14319
normal,19949
normal,20868
normal,20386
normal,28767
normal,14020
normal,20136
normal,18396
normal,11261
normal,20166
normal,24371
normal,12632
normal,18138
normal,19652
normal,20821
normal,21157
normal,22495
normal,24484
normal,15264
normal,14544
normal,19471
normal,20047
normal,18002
normal,22844
normal,26053
normal,15871
normal,12667
normal,16296
normal,21751
normal,20207
normal,22365
normal,28144
normal,11282
normal,19290
normal,15983
normal,20286
normal,15240
normal,22884
normal,11844
normal,14249
normal,16295
normal,24222
normal,22965
normal,22887
normal,23436
normal,16852
normal,18459
normal,13020
normal,17867
normal,19314
normal,28620
normal,24750
normal,16582
normal,16365
normal,22630
normal,18877
normal,22407
normal,24908
normal,25383
normal,16325
normal,13813
normal,16399
normal,16511
normal,17086
normal,24090
normal,22977
normal,13184
normal,12285
normal,19832
normal,25169
normal,21379
normal,24516
normal,25554
normal,17428
normal,7408
normal,20048
normal,19760
normal,25244
normal,21115
normal,18640
normal,16016
normal,13447
normal,15427
normal,20555
normal,24939
normal,24199
normal,25928
normal,16502
normal,21712
normal,19222
normal,23322
normal,20113
normal,26224
normal,28637
normal,16006
normal,20223
normal,15657
normal,21995
normal,23977
normal,26893
normal,31375
normal,19350
normal,16091
normal,19830
normal,16971
normal,21450
normal,32171
normal,23858
normal,14167
normal,13214
normal,14234
normal,16988
normal,22621
normal,24891
normal,28045
normal,176922
normal,211769
normal,240511
normal,264034
normal,317603
normal,156239
normal,176268
normal,208768
normal,260597
normal,293896
normal,322353
normal,154023
normal,183432
normal,210840
normal,238099
normal,273494
normal,288518
normal,320544
normal,154472
normal,190104
normal,210180
normal,235420
normal,267159
normal,293669
normal,319084
normal,164819
normal,180028
normal,211011
normal,237282
normal,261500
normal,289196
normal,317608
normal,155830
normal,185807
normal,215526
normal,243094
normal,270797
normal,292353
normal,322910
normal,154730
normal,182026
normal,211114
normal,235157
normal,259189
normal,292577
normal,320700
normal,155233
normal,184502
normal,217174
normal,238805
normal,266525
normal,289442
normal,317393
normal,153441
normal,183924
normal,209706
normal,238421
normal,268271
normal,285709
normal,322053
normal,158014
normal,174139
normal,209301
normal,241123
normal,263225
normal,293817
normal,304483
normal,153433
normal,184516
normal,211789
normal,237747
normal,255598
normal,294051
normal,316698
normal,155583
normal,164957
normal,204479
normal,235920
normal,264793
normal,297590
normal,318513
normal,156060
normal,179668
normal,208784
normal,237527
normal,262755
normal,292132
normal,320307
normal,128675
normal,183499
normal,208975
normal,236479
normal,264608
normal,291349
normal,314734
normal,154714
normal,165347
normal,209646
normal,268178
normal,316549
normal,149531
normal,182966
normal,206500
normal,237562
normal,260072
normal,285361
normal,316026
normal,153298
normal,181950
normal,210936
normal,237908
normal,265699
normal,294214
normal,326852
normal,153864
normal,183326
normal,205555
normal,231217
normal,264250
normal,291611
normal,317612
normal,155057
normal,183295
normal,207576
normal,239323
normal,263126
normal,286642
normal,321630
normal,161296
normal,177728
normal,212370
normal,238045
normal,265681
normal,298661
normal,318441
normal,154983
normal,184112
normal,208101
normal,237127
normal,258949
normal,293405
normal,313806
normal,150832
normal,182526
normal,210782
normal,239129
normal,268521
normal,292767
normal,322205
normal,156654
normal,179827
normal,208342
normal,238234
normal,265239
normal,289679
normal,309119
normal,153992
normal,183303
