split,label,seq_length
train,normal,42
train,normal,33
train,normal,84
train,normal,54
train,normal,60
train,normal,71
train,normal,1
train,normal,99
train,normal,57
train,normal,52
train,normal,76
train,normal,48
train,normal,42
train,normal,42
train,normal,2227
train,normal,77862
train,normal,148
train,normal,29
train,normal,44
train,normal,245
train,normal,37
train,normal,48
train,normal,53
train,normal,124
train,normal,47
train,normal,259
train,normal,42
train,normal,61
train,normal,35
train,normal,48
train,normal,42
train,normal,42
train,normal,66
train,normal,33
train,normal,61
train,normal,42
train,normal,44
train,normal,53
train,normal,29
train,normal,38
train,normal,65
train,normal,57
train,normal,51
train,normal,69
train,normal,67
train,normal,1445
train,normal,81
train,normal,98
train,normal,42
train,normal,148
train,normal,61
train,normal,39
train,normal,139
train,normal,42
train,normal,42
train,normal,42
train,normal,140
train,normal,1
train,normal,61
train,normal,70
train,normal,42
train,normal,864
train,normal,85
train,normal,42
train,normal,123
train,normal,34
train,normal,42
train,normal,73
train,normal,61
train,normal,300
train,normal,359
train,normal,42
train,normal,57
train,normal,59
train,normal,124
train,normal,3241
train,normal,65
train,normal,42
train,normal,48
train,normal,78098
train,normal,42
train,normal,33
train,normal,223
train,normal,42
train,normal,132
train,normal,64
train,normal,413566
train,normal,34
train,normal,42
train,normal,93
train,normal,29
train,normal,1998
train,normal,47
train,normal,61
train,normal,1
train,normal,65
train,normal,86
train,normal,53
train,normal,42
train,normal,103
train,normal,33
train,normal,65
train,normal,52
train,normal,42
train,normal,66
train,normal,380
train,normal,88
train,normal,184
train,normal,42
train,normal,175
train,normal,29
train,normal,54
train,normal,51
train,normal,60
train,normal,51
train,normal,42
train,normal,53
train,normal,99
train,normal,88
train,normal,51
train,normal,70
train,normal,156
train,normal,38
train,normal,106
train,normal,57
train,normal,2274382
train,normal,65584
train,normal,212
train,normal,146
train,normal,46
train,normal,48
train,normal,69
train,normal,124
train,normal,95
train,normal,75
train,normal,129
train,normal,125
train,normal,206673
train,normal,145
train,normal,144
train,normal,56
train,normal,38
train,normal,38
train,normal,365
train,normal,42
train,normal,80
train,normal,70
train,normal,112
train,normal,403
train,normal,81
train,normal,42
train,normal,118546
train,normal,42
train,normal,60
train,normal,42
train,normal,51
train,normal,40042
train,normal,80
train,normal,56
train,normal,82
train,normal,852
train,normal,61
train,normal,597
train,normal,140
train,normal,159
train,normal,42
train,normal,72
train,normal,61
train,normal,40
train,normal,120
train,normal,135
train,normal,67
train,normal,50
train,normal,266
train,normal,33
train,normal,78
train,normal,61
train,normal,45
train,normal,524
train,normal,43
train,normal,42
train,normal,115
train,normal,1285870
train,normal,118
train,normal,123
train,normal,61
train,normal,59
train,normal,42
train,normal,40
train,normal,48
train,normal,58
train,normal,33
train,normal,59
train,normal,30113
train,normal,144
train,normal,42
train,normal,37
train,normal,110
train,normal,89
train,normal,42
train,normal,59
train,normal,42
train,normal,42
train,normal,115
train,normal,61
train,normal,135
train,normal,64
train,normal,42
train,normal,81
train,normal,48
train,normal,121
train,normal,133
train,normal,61
train,normal,155
train,normal,40
train,normal,132
train,normal,58
train,normal,103
train,normal,60
train,normal,50
train,normal,67
train,normal,53
train,normal,130163
train,normal,64
train,normal,42
train,normal,8460
train,normal,59
train,normal,42
train,normal,42
train,normal,147
train,normal,61
train,normal,1
train,normal,15901
train,normal,42
train,normal,229
train,normal,61
train,normal,42
train,normal,43
train,normal,30
train,normal,61
train,normal,61
train,normal,51
train,normal,145
train,normal,40
train,normal,29
train,normal,141
train,normal,42
train,normal,52
train,normal,176
train,normal,68
train,normal,72
train,normal,65
train,normal,61
train,normal,48
train,normal,130
train,normal,121
train,normal,324
train,normal,60
train,normal,142
train,normal,36
train,normal,70
train,normal,177
train,normal,78
train,normal,6
train,normal,176
train,normal,51
train,normal,61
train,normal,51
train,normal,42
train,normal,61
train,normal,57
train,normal,38
train,normal,51
train,normal,38
train,normal,42
train,normal,40
train,normal,95
train,normal,11
train,normal,52
train,normal,42
train,normal,42
train,normal,42
train,normal,65
train,normal,73
train,normal,146
train,normal,42
train,normal,33
train,normal,50
train,normal,55
train,normal,42
train,normal,61
train,normal,6
train,normal,238
train,normal,59
train,normal,60
train,normal,38
train,normal,48
train,normal,65
train,normal,65
train,normal,42
train,normal,42
train,normal,1
train,normal,53
train,normal,144
train,normal,146
train,normal,42
train,normal,51
train,normal,1043
train,normal,85
train,normal,42
train,normal,143
train,normal,51
train,normal,117
train,normal,194
train,normal,42
train,normal,54
train,normal,40
train,normal,34
train,normal,33
train,normal,51
train,normal,65
train,normal,38
train,normal,2687
train,normal,51
train,normal,33
train,normal,123
train,normal,42
train,normal,42
train,normal,122
train,normal,137
train,normal,49
train,normal,51
train,normal,42
train,normal,61
train,normal,150
train,normal,42
train,normal,42
train,normal,68
train,normal,6
train,normal,30
train,normal,61
train,normal,69
train,normal,66
train,normal,48
train,normal,42
train,normal,75
train,normal,6
train,normal,42
train,normal,51
train,normal,129
train,normal,30
train,normal,88
train,normal,42
train,normal,462310
train,normal,154
train,normal,38
train,normal,51
train,normal,39
train,normal,63
train,normal,42
train,normal,84
train,normal,42
train,normal,38
train,normal,57
train,normal,9390
train,normal,192
train,normal,42
train,normal,1119
train,normal,88
train,normal,140
train,normal,61
train,normal,1
train,normal,933188
train,normal,53
train,normal,86
train,normal,153
train,normal,189
train,normal,50
train,normal,68
train,normal,64085
train,normal,6
train,normal,52
train,normal,1200173
train,normal,53
train,normal,123
train,normal,316
train,normal,89
train,normal,121
train,normal,52
train,normal,40042
train,normal,202
train,normal,82
train,normal,81
train,normal,74
train,normal,51
train,normal,29
train,normal,51
train,normal,40
train,normal,58
train,normal,42
train,normal,58
train,normal,39
train,normal,61
train,normal,4754
train,normal,42
train,normal,160
train,normal,42
train,normal,138
train,normal,227
train,normal,42
train,normal,61
train,normal,326
train,normal,42
train,normal,40
train,normal,58
train,normal,42
train,normal,42
train,normal,42
train,normal,42
train,normal,57
train,normal,51
train,normal,53
train,normal,196150
train,normal,60
train,normal,303
train,normal,65
train,normal,127
train,normal,51
train,normal,65
train,normal,126
train,normal,61
train,normal,42
train,normal,33
train,normal,6617
train,normal,42
train,normal,61
train,normal,3056
train,normal,68
train,normal,51
train,normal,48
train,normal,119
train,normal,81
train,normal,91
train,normal,42
train,normal,129
train,normal,204
train,normal,61
train,normal,168
train,normal,444660
train,normal,34
train,normal,138
train,normal,57
train,normal,105
train,normal,169
train,normal,29
train,normal,163
train,normal,120
train,normal,48
train,normal,42
train,normal,42
train,normal,80
train,normal,294
train,normal,150
train,normal,133
train,normal,57
train,normal,2744
train,normal,52
train,normal,68
train,normal,42
train,normal,42
train,normal,34
train,normal,218
train,normal,61
train,normal,4215
train,normal,122
train,normal,185
train,normal,42
train,normal,42
train,normal,33
train,normal,123
train,normal,42
train,normal,176
train,normal,42
train,normal,42
train,normal,39
train,normal,39
train,normal,34
train,normal,33
train,normal,49
train,normal,40042
train,normal,42
train,normal,71
train,normal,61
train,normal,64
train,normal,52
train,normal,52
train,normal,151
train,normal,76
train,normal,58
train,normal,33
train,normal,5086
train,normal,113
train,normal,70
train,normal,42
train,normal,1
train,normal,165
train,normal,34
train,normal,66
train,normal,93
train,normal,112
train,normal,42
train,normal,164
train,normal,85
train,normal,84
train,normal,42
train,normal,9
train,normal,42
train,normal,35
train,normal,42
train,normal,86
train,normal,123
train,normal,150
train,normal,51
train,normal,59
train,normal,128
train,normal,61
train,normal,42
train,normal,135
train,normal,51
train,normal,6
train,normal,264
train,normal,117
train,normal,157
train,normal,42
train,normal,1678
train,normal,114
train,normal,42
train,normal,61
train,normal,1
train,normal,43
train,normal,34
train,normal,42
train,normal,70
train,normal,33
train,normal,42
train,normal,433
train,normal,58
train,normal,31
train,normal,65
train,normal,42
train,normal,40
train,normal,1122
train,normal,48
train,normal,42
train,normal,647
train,normal,42
train,normal,107
train,normal,66
train,normal,42
train,normal,36
train,normal,61
train,normal,60
train,normal,65
train,normal,72
train,normal,283
train,normal,57
train,normal,42
train,normal,60
train,normal,42
train,normal,95518
train,normal,18740
train,normal,80
train,normal,60
train,normal,61
train,normal,40
train,normal,102
train,normal,35
train,normal,372
train,normal,65
train,normal,84
train,normal,6
train,normal,27
train,normal,148
train,normal,42
train,normal,42
train,normal,2781
train,normal,141
train,normal,44
train,normal,42
train,normal,324
train,normal,42
train,normal,42
train,normal,77964
train,normal,452
train,normal,106
train,normal,67
train,normal,286
train,normal,48
train,normal,113
train,normal,42
train,normal,42
train,normal,62
train,normal,47
train,normal,60
train,normal,145
train,normal,118
train,normal,42
train,normal,38
train,normal,102
train,normal,66
train,normal,42
train,normal,42
train,normal,42
train,normal,58
train,normal,42
train,normal,189
train,normal,42
train,normal,53
train,normal,129
train,normal,39
train,normal,60
train,normal,68
train,normal,77
train,normal,67
train,normal,172
train,normal,6124
train,normal,44
train,normal,42
train,normal,42
train,normal,63
train,normal,42
train,normal,65
train,normal,11
train,normal,22270
train,normal,925
train,normal,30
train,normal,84
train,normal,34
train,normal,61
train,normal,34
train,normal,60
train,normal,182
train,normal,42
train,normal,144
train,normal,44
train,normal,53
train,normal,42
train,normal,33
train,normal,53
train,normal,123
train,normal,143
train,normal,152
train,normal,202
train,normal,42
train,normal,38
train,normal,73254
train,normal,135
train,normal,50
train,normal,59
train,normal,101
train,normal,29
train,normal,42
train,normal,361
train,normal,51
train,normal,39
train,normal,88
train,normal,145
train,normal,51
train,normal,52
train,normal,106
train,normal,97
train,normal,6
train,normal,38
train,normal,114
train,normal,366
train,normal,153
train,normal,191
train,normal,160
train,normal,42
train,normal,142
train,normal,54
train,normal,195
train,normal,74
train,normal,477
train,normal,365
train,normal,29
train,normal,579
train,normal,57
train,normal,38
train,normal,128
train,normal,61
train,normal,51
train,normal,30
train,normal,42
train,normal,42
train,normal,35451
train,normal,119
train,normal,140
train,normal,61
train,normal,42
train,normal,42
train,normal,259
train,normal,6
train,normal,61
train,normal,33
train,normal,154
train,normal,58
train,normal,52
train,normal,153
train,normal,42
train,normal,60
train,normal,368
train,normal,238714
train,normal,52
train,normal,34
train,normal,46
train,normal,14852
train,normal,158
train,normal,83
train,normal,1263
train,normal,59
train,normal,629
train,normal,140
train,normal,89
train,normal,42
train,normal,123
train,normal,42
train,normal,46
train,normal,2380
train,normal,91
train,normal,1159
train,normal,29
train,normal,2173
train,normal,57
train,normal,42
train,normal,42
train,normal,215
train,normal,51
train,normal,61
train,normal,77
train,normal,42
train,normal,291
train,normal,42
train,normal,201749
train,normal,11
train,normal,96
train,normal,42
train,normal,696
train,normal,55
train,normal,49
train,normal,46
train,normal,42
train,normal,42
train,normal,53
train,normal,270
train,normal,51
train,normal,136
train,normal,60
train,normal,34
train,normal,41
train,normal,42
train,normal,42
train,normal,42
train,normal,65
train,normal,51
train,normal,34
train,normal,42
train,normal,42
train,normal,124
train,normal,118
train,normal,140
train,normal,843
train,normal,49
train,normal,73
train,normal,186
train,normal,226
train,normal,61
train,normal,141
train,normal,38
train,normal,10074
train,normal,19125
train,normal,61
train,normal,33
train,normal,230
train,normal,33
train,normal,135
train,normal,42
train,normal,42
train,normal,123
train,normal,42
train,normal,39
train,normal,132
train,normal,492
train,normal,42
train,normal,170
train,normal,71
train,normal,29
train,normal,149
train,normal,42
train,normal,80
train,normal,229
train,normal,34
train,normal,163
train,normal,188
train,normal,58
train,normal,6
train,normal,75
train,normal,31
train,normal,42
train,normal,140
train,normal,42
train,normal,64
train,normal,6
train,normal,34
train,normal,132
train,normal,60
train,normal,66
train,normal,51
train,normal,473
train,normal,292
train,normal,42
train,normal,61
train,normal,57
train,normal,74
train,normal,61
train,normal,126
train,normal,40
train,normal,65
train,normal,82
train,normal,42
train,normal,58
train,normal,42
train,normal,132
train,normal,1
train,normal,60
train,normal,71
train,normal,42
train,normal,60
train,normal,61
train,normal,29
train,normal,118
train,normal,29
train,normal,31423
train,normal,124
train,normal,48
train,normal,42
train,normal,44
train,normal,29
train,normal,64
train,normal,240
train,normal,152
train,normal,112
train,normal,135
train,normal,44
train,normal,42
train,normal,162277
train,normal,182
train,normal,199
train,normal,40033
train,normal,42
train,normal,40
train,normal,123
train,normal,29
train,normal,61
train,normal,143
train,normal,33
train,normal,33
train,normal,57
train,normal,48
train,normal,66
train,normal,502
train,normal,42
train,normal,42
train,normal,33
train,normal,91
train,normal,93
train,normal,49
train,normal,34
train,normal,61
train,normal,65
train,normal,154
train,normal,133
train,normal,62
train,normal,15173
train,normal,42
train,normal,144
train,normal,29
train,normal,42
train,normal,34
train,normal,239
train,normal,61
train,normal,70
train,normal,42
train,normal,51
train,normal,44
train,normal,114
train,normal,42
train,normal,114
train,normal,1737
train,normal,48
train,normal,33
train,normal,74
train,normal,39
train,normal,81
train,normal,128
train,normal,59
train,normal,52
train,normal,42
train,normal,112
train,normal,58
train,normal,61
train,normal,56
train,normal,136
train,normal,42
train,normal,298
train,normal,123
train,normal,62
train,normal,69
train,normal,81
train,normal,32
train,normal,42
train,normal,54
train,normal,59
train,normal,249
train,normal,2003
train,normal,63
train,normal,75
train,normal,42
train,normal,59
train,normal,61
train,normal,42
train,normal,42
train,normal,52
train,normal,60
train,normal,61
train,normal,142
train,normal,188
train,normal,33
train,normal,40
train,normal,42
train,normal,44
train,normal,125
train,normal,150
train,normal,60
train,normal,61
train,normal,1975
train,normal,88
train,normal,34
train,normal,1
train,normal,189
train,normal,62
train,normal,64
train,normal,133
train,normal,482
train,normal,149
train,normal,91
train,normal,111122
train,normal,38
train,normal,111
train,normal,64
train,normal,54
train,normal,145
train,normal,51
train,normal,72
train,normal,31
train,normal,1109
train,normal,42
train,normal,61
train,normal,121
train,normal,40
train,normal,42
train,normal,51
train,normal,104
train,normal,61
train,normal,52
train,normal,58
train,normal,631
train,normal,42
train,normal,33
train,normal,1043
train,normal,42
train,normal,50
train,normal,51
train,normal,33
train,normal,70
train,normal,109
train,normal,61
train,normal,61
train,normal,42
train,normal,70
train,normal,110
train,normal,98537
train,normal,42
train,normal,30
train,normal,11
train,normal,116
train,normal,34
train,normal,42
train,normal,75
train,normal,138
train,normal,13
train,normal,61
train,normal,119
train,normal,27
train,normal,42
train,normal,1007
train,normal,21
train,normal,102
train,normal,129
train,normal,70
train,normal,119
train,normal,61
train,normal,11320
train,normal,77178
train,normal,42
train,normal,35
train,normal,86
train,normal,61
train,normal,66
train,normal,605
train,normal,33
train,normal,167
train,normal,127
train,normal,164
train,normal,33
train,normal,70
train,normal,65
train,normal,85
train,normal,126
train,normal,42
train,normal,29
train,normal,148
train,normal,61
train,normal,502
train,normal,86
train,normal,33
train,normal,180
train,normal,102
train,normal,48
train,normal,117
train,normal,59
train,normal,59
train,normal,57
train,normal,60
train,normal,29
train,normal,241
train,normal,243
train,normal,138
train,normal,42
train,normal,42
train,normal,166
train,normal,33
train,normal,51
train,normal,118
train,normal,29
train,normal,48
train,normal,29
train,normal,162
train,normal,10912
train,normal,38
train,normal,189
train,normal,56
train,normal,226
train,normal,337
train,normal,118
train,normal,61
train,normal,149
train,normal,103
train,normal,145
train,normal,42
train,normal,108
train,normal,115
train,normal,120
train,normal,65
train,normal,42
train,normal,54
train,normal,30
train,normal,210
train,normal,42
train,normal,238
train,normal,92
train,normal,42
train,normal,61
train,normal,42
train,normal,142
train,normal,61
train,normal,64
train,normal,515
train,normal,8333
train,normal,51
train,normal,77
train,normal,47
train,normal,59
train,normal,123
train,normal,99
train,normal,49
train,normal,140
train,normal,76
train,normal,378
train,normal,83
train,normal,136
train,normal,165
train,normal,38
train,normal,127
train,normal,82
train,normal,61
train,normal,1489
train,normal,42
train,normal,104
train,normal,68
train,normal,85
train,normal,61
train,normal,42
train,normal,208
train,normal,136
train,normal,129
train,normal,6
train,normal,120
train,normal,641
train,normal,42
train,normal,34
train,normal,163
train,normal,110
train,normal,105
train,normal,64
train,normal,42
train,normal,39
train,normal,66
train,normal,42
train,normal,84
train,normal,82
train,normal,61
train,normal,33
train,normal,32
train,normal,38
train,normal,55
train,normal,42
train,normal,1083
train,normal,36
train,normal,61
train,normal,99
train,normal,38
train,normal,47
train,normal,42
train,normal,61
train,normal,40
train,normal,1723
train,normal,42
train,normal,1
train,normal,118
train,normal,551
train,normal,36
train,normal,136
train,normal,1065
train,normal,30
train,normal,40
train,normal,42
train,normal,72
train,normal,17147
train,normal,41
train,normal,136
train,normal,21329
train,normal,37
train,normal,42
train,normal,42
train,normal,58
train,normal,39
train,normal,55288
train,normal,38
train,normal,179
train,normal,29
train,normal,68
train,normal,114
train,normal,79
train,normal,70
train,normal,51
train,normal,61
train,normal,363
train,normal,92
train,normal,209014
train,normal,84
train,normal,61
train,normal,48
train,normal,1048623
train,normal,42
train,normal,42
train,normal,60
train,normal,39
train,normal,61
train,normal,71
train,normal,61
train,normal,60
train,normal,65562
train,normal,203
train,normal,51
train,normal,32
train,normal,132
train,normal,150
train,normal,42
train,normal,123
train,normal,51
train,normal,185
train,normal,48
train,normal,42
train,normal,146
train,normal,42
train,normal,145
train,normal,42
train,normal,56
train,normal,42
train,normal,47
train,normal,52
train,normal,40
train,normal,134
train,normal,80
train,normal,41
train,normal,33
train,normal,39
train,normal,343
train,normal,33
train,normal,129
train,normal,33
train,normal,182
train,normal,272
train,normal,66
train,normal,84
train,normal,61
train,normal,85
train,normal,238
train,normal,51
train,normal,164
train,normal,61
train,normal,72
train,normal,811
train,normal,61
train,normal,144
train,normal,42
train,normal,148
train,normal,38
train,normal,61
train,normal,303
train,normal,185
train,normal,31
train,normal,92
train,normal,42
train,normal,42
train,normal,91
train,normal,64
train,normal,3941
train,normal,52
train,normal,42
train,normal,42
train,normal,278
train,normal,123
train,normal,65
train,normal,33
train,normal,42
train,normal,75
train,normal,6
train,normal,59
train,normal,140
train,normal,72
train,normal,39
train,normal,33
train,normal,51
train,normal,39
train,normal,38
train,normal,536
train,normal,58
train,normal,42
train,normal,61
train,normal,42
train,normal,52
train,normal,151
train,normal,6
train,normal,61
train,normal,46
train,normal,119
train,normal,30
train,normal,42
train,normal,43448
train,normal,53
train,normal,38
train,normal,145
train,normal,41
train,normal,56
train,normal,42
train,normal,42
train,normal,60044
train,normal,97
train,normal,86
train,normal,68
train,normal,1
train,normal,144
train,normal,5091
train,normal,34
train,normal,311
train,normal,93
train,normal,52
train,normal,39
train,normal,48
train,normal,149
train,normal,173
train,normal,55
train,normal,767
train,normal,5253
train,normal,61
train,normal,83
train,normal,38
train,normal,39
train,normal,40
train,normal,66
train,normal,184
train,normal,144
train,normal,131
train,normal,49
train,normal,42
train,normal,112
train,normal,53
train,normal,220
train,normal,161
train,normal,28
train,normal,66704
train,normal,29
train,normal,85
train,normal,49
train,normal,40
train,normal,48
train,normal,34
train,normal,84
train,normal,51
train,normal,52
train,normal,79
train,normal,42
train,normal,38
train,normal,48
train,normal,59
train,normal,150
train,normal,42
train,normal,38
train,normal,38
train,normal,60
train,normal,194
train,normal,42
train,normal,42
train,normal,85
train,normal,29
train,normal,368
train,normal,66
train,normal,48
train,normal,81
train,normal,178
train,normal,64
train,normal,42
train,normal,34
train,normal,54430
train,normal,141
train,normal,89
train,normal,58
train,normal,150
train,normal,42
train,normal,113
train,normal,38
train,normal,42
train,normal,34
train,normal,42
train,normal,61
train,normal,137
train,normal,109
train,normal,193
train,normal,42
train,normal,83
train,normal,52
train,normal,42
train,normal,51
train,normal,56
train,normal,63
train,normal,73
train,normal,93
train,normal,61
train,normal,34
train,normal,58
train,normal,43
train,normal,1392200
train,normal,145
train,normal,33
train,normal,35
train,normal,52
train,normal,106
train,normal,65
train,normal,42
train,normal,1134157
train,normal,1
train,normal,40
train,normal,90
train,normal,65
train,normal,61
train,normal,170
train,normal,33
train,normal,42
train,normal,52
train,normal,119
train,normal,61
train,normal,34
train,normal,42
train,normal,84
train,normal,51
train,normal,1461
train,normal,765317
train,normal,33
train,normal,33
train,normal,37
train,normal,29
train,normal,42
train,normal,7835
train,normal,42
train,normal,59
train,normal,542
train,normal,100
train,normal,53
train,normal,42
train,normal,85
train,normal,101
train,normal,78
train,normal,42
train,normal,30
train,normal,120
train,normal,124
train,normal,64
train,normal,49263
train,normal,61
train,normal,6
train,normal,135
train,normal,42
train,normal,174
train,normal,42
train,normal,86132
train,normal,60
train,normal,106
train,normal,48
train,normal,204
train,normal,39
train,normal,42
train,normal,75
train,normal,67
train,normal,61
train,normal,70
train,normal,104
train,normal,145
train,normal,132147
train,normal,133
train,normal,68
train,normal,87
train,normal,39
train,normal,24697
train,normal,52
train,normal,111
train,normal,38
train,normal,40042
train,normal,42
train,normal,40
train,normal,74
train,normal,83
train,normal,60
train,normal,248173
train,normal,401
train,normal,65
train,normal,33
train,normal,42
train,normal,179
train,normal,324
train,normal,99721
train,normal,61
train,normal,65
train,normal,31
train,normal,42
train,normal,235
train,normal,156
train,normal,66
train,normal,384
train,normal,447
train,normal,39
train,normal,1
train,normal,178
train,normal,68
train,normal,138
train,normal,40
train,normal,632329
train,normal,54
train,normal,39
train,normal,53
train,normal,146
train,normal,118
train,normal,61
train,normal,70
train,normal,42
train,normal,42
train,normal,63
train,normal,84
train,normal,62
train,normal,222
train,normal,58
train,normal,141
train,normal,51
train,normal,33
train,normal,61
train,normal,29
train,normal,120
train,normal,256
train,normal,164
train,normal,42
train,normal,61
train,normal,61
train,normal,53
train,normal,42
train,normal,94
train,normal,183791
train,normal,70
train,normal,60
train,normal,117
train,normal,43
train,normal,62
train,normal,93
train,normal,108
train,normal,344
train,normal,133
train,normal,79
train,normal,113
train,normal,42
train,normal,189
train,normal,40
train,normal,69
train,normal,43
train,normal,46
train,normal,40
train,normal,40
train,normal,58
train,normal,52
train,normal,140
train,normal,61
train,normal,26
train,normal,39
train,normal,42
train,normal,38
train,normal,140
train,normal,492
train,normal,60
train,normal,38
train,normal,42
train,normal,51
train,normal,151855
train,normal,42
train,normal,42
train,normal,47
train,normal,42
train,normal,42
train,normal,658
train,normal,58
train,normal,34
train,normal,94
train,normal,20
train,normal,30
train,normal,165
train,normal,1
train,normal,65
train,normal,53
train,normal,49
train,normal,60
train,normal,80
train,normal,65
train,normal,148
train,normal,141
train,normal,42
train,normal,48
train,normal,140
train,normal,42
train,normal,126
train,normal,51
train,normal,34
train,normal,95
train,normal,121
train,normal,61
train,normal,40
train,normal,76
train,normal,5908
train,normal,29
train,normal,1
train,normal,140
train,normal,64
train,normal,61
train,normal,78586
train,normal,52
train,normal,139
train,normal,2021
train,normal,42
train,normal,60
train,normal,40
train,normal,72
train,normal,42
train,normal,61
train,normal,59
train,normal,46
train,normal,65
train,normal,68
train,normal,61
train,normal,149
train,normal,191
train,normal,58
train,normal,39
train,normal,61
train,normal,42
train,normal,120
train,normal,61
train,normal,123
train,normal,42
train,normal,29
train,normal,65
train,normal,53
train,normal,42
train,normal,106
train,normal,33
train,normal,61
train,normal,35
train,normal,37
train,normal,42
train,normal,94
train,normal,40
train,normal,193
train,normal,43
train,normal,42
train,normal,1512
train,normal,504
train,normal,42
train,normal,145
train,normal,61
train,normal,44
train,normal,42
train,normal,33
train,normal,165
train,normal,121
train,normal,42
train,normal,42
train,normal,61
train,normal,42
train,normal,3379766
train,normal,66
train,normal,42
train,normal,6
train,normal,119
train,normal,51
train,normal,155
train,normal,36
train,normal,40
train,normal,85
train,normal,34
train,normal,42
train,normal,118
train,normal,139
train,normal,34
train,normal,82
train,normal,42
train,normal,42
train,normal,58
train,normal,149
train,normal,42
train,normal,87
train,normal,132240
train,normal,3063
train,normal,105106
train,normal,30
train,normal,128
train,normal,42
train,normal,60
train,normal,175
train,normal,100
train,normal,60
train,normal,50
train,normal,33
train,normal,141
train,normal,61
train,normal,44
train,normal,29
train,normal,362
train,normal,150
train,normal,61
train,normal,204
train,normal,39
train,normal,38
train,normal,64
train,normal,42
train,normal,80
train,normal,35
train,normal,52
train,normal,51
train,normal,70
train,normal,1806
train,normal,42
train,normal,42
train,normal,39
train,normal,42
train,normal,141
train,normal,61
train,normal,42
train,normal,217
train,normal,152
train,normal,42
train,normal,1291455
train,normal,127
train,normal,136
train,normal,42
train,normal,42
train,normal,61
train,normal,61
train,normal,115
train,normal,33
train,normal,77
train,normal,174
train,normal,82
train,normal,140
train,normal,29
train,normal,72
train,normal,84
train,normal,42
train,normal,51
train,normal,103
train,normal,288
train,normal,140
train,normal,42
train,normal,500138
train,normal,43573
train,normal,30
train,normal,64
train,normal,147
train,normal,30
train,normal,140
train,normal,1437
train,normal,40
train,normal,65
train,normal,61
train,normal,120
train,normal,51
train,normal,42
train,normal,61
train,normal,60
train,normal,139
train,normal,129
train,normal,244799
train,normal,81
train,normal,65
train,normal,115
train,normal,52
train,normal,133
train,normal,61
train,normal,107
train,normal,115
train,normal,42
train,normal,983
train,normal,141
train,normal,142
train,normal,90
train,normal,136
train,normal,42
train,normal,129
train,normal,42
train,normal,51
train,normal,29
train,normal,40
train,normal,77998
train,normal,42
train,normal,42
train,normal,57
train,normal,42
train,normal,47
train,normal,121
train,normal,53
train,normal,1
train,normal,162
train,normal,42
train,normal,64
train,normal,85
train,normal,34
train,normal,72
train,normal,34
train,normal,42
train,normal,60044
train,normal,163
train,normal,42
train,normal,40
train,normal,47
train,normal,42
train,normal,317
train,normal,146
train,normal,42
train,normal,29
train,normal,66
train,normal,68
train,normal,42
train,normal,72
train,normal,91
train,normal,42
train,normal,88
train,normal,30
train,normal,102
train,normal,77839
train,normal,61
train,normal,156
train,normal,147
train,normal,41
train,normal,284
train,normal,38
train,normal,112
train,normal,100
train,normal,143
train,normal,67
train,normal,42
train,normal,48
train,normal,42
train,normal,42
train,normal,108
train,normal,73
train,normal,42
train,normal,421299
train,normal,10057
train,normal,90
train,normal,42
train,normal,186218
train,normal,60
train,normal,689
train,normal,57
train,normal,31
train,normal,135
train,normal,68
train,normal,20
train,normal,146
train,normal,1
train,normal,26
train,normal,33
train,normal,70
train,normal,41
train,normal,61
train,normal,33
train,normal,42
train,normal,42
train,normal,42
train,normal,42
train,normal,51
train,normal,46
train,normal,74
train,normal,69
train,normal,51
train,normal,51
train,normal,42
train,normal,64
train,normal,150
train,normal,42
train,normal,42
train,normal,177
train,normal,1385
train,normal,139
train,normal,284
train,normal,43
train,normal,31
train,normal,58
train,normal,48
train,normal,77439
train,normal,82
train,normal,102
train,normal,157
train,normal,19256
train,normal,232
train,normal,84
train,normal,42
train,normal,6
train,normal,87
train,normal,75
train,normal,3400
train,normal,60
train,normal,42
train,normal,47
train,normal,53
train,normal,6
train,normal,42
train,normal,156
train,normal,162
train,normal,116
train,normal,34
train,normal,51
train,normal,147
train,normal,42
train,normal,112
train,normal,881
train,normal,121
train,normal,831
train,normal,40
train,normal,57
train,normal,77964
train,normal,55408
train,normal,51
train,normal,134
train,normal,737
train,normal,1361449
train,normal,65
train,normal,40
train,normal,70
train,normal,115
train,normal,195
train,normal,74
train,normal,144
train,normal,66
train,normal,30
train,normal,175
train,normal,42
train,normal,65
train,normal,42
train,normal,40
train,normal,42
train,normal,577
train,normal,47
train,normal,151
train,normal,135
train,normal,68
train,normal,61
train,normal,40
train,normal,61
train,normal,93
train,normal,61
train,normal,31
train,normal,157
train,normal,42
train,normal,76
train,normal,71
train,normal,146
train,normal,68
train,normal,996
train,normal,65
train,normal,19
train,normal,42
train,normal,61
train,normal,42
train,normal,33
train,normal,42
train,normal,113
train,normal,72
train,normal,65
train,normal,176
train,normal,29
train,normal,223
train,normal,220630
train,normal,42
train,normal,62
train,normal,159
train,normal,217394
train,normal,51
train,normal,65
train,normal,42
train,normal,29
train,normal,61
train,normal,175641
train,normal,42
train,normal,42
train,normal,67
train,normal,61
train,normal,358
train,normal,84
train,normal,42
train,normal,31
train,normal,182
train,normal,33
train,normal,56
train,normal,61
train,normal,86
train,normal,87
train,normal,50
train,normal,50
train,normal,51
train,normal,116
train,normal,42
train,normal,67
